ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
ID926020189,56 Packington St,PRAHRAN,1720000.0,h,25/02/2017,3,2.0,2.0,183.0,20.0,-37.8562,145.0042,19946,,18.2143,0,705.333333333,5479.666666667,335.0
ID375768374,48 McMillan St,CLAYTON SOUTH,962000.0,h,15/07/2017,4,2.0,4.0,724.0,19.0,-37.93197,145.12219,22249,,33.6667,0,84.666666667,371.666666667,13.0
ID156430792,9 Ethel St,THORNBURY,865000.0,t,13/05/2017,3,2.0,2.0,194.0,19.0,-37.7538,144.9991,20014,,25.3,0,2532.333333333,5455.0,713.0
ID115506248,2 Patterson St,MIDDLE PARK,1850000.0,h,3/06/2017,3,2.0,1.0,321.0,104.0,-37.85411,144.96409,19958,,13.5,0,313.333333333,545.333333333,65.666667
ID495029519,8 Hicks St,PARKDALE,1051000.0,h,12/08/2017,3,2.0,2.0,597.0,10.0,-37.98703,145.09131000000005,19864,,47.0667,0,938.333333333,6892.666666667,553.333333
ID887770593,86 Malpas St,PRESTON,1010000.0,h,20/05/2017,3,0.0,0.0,533.0,69.0,-37.7336,145.0168,20011,,31.2,0,705.333333333,5479.666666667,335.0
ID632074098,25 Bliburg St,JACANA,495000.0,h,27/11/2016,3,1.0,2.0,598.0,54.0,-37.6878,144.9112,20030,,40.0,0,87.333333333,252.0,37.0
ID662790377,13 Byron St,CANTERBURY,2930000.0,h,10/12/2016,5,3.0,4.0,645.0,14.0,-37.8317,145.0738,19852,,22.75,0,3703.666666667,18944.0,2039.333333
ID335721566,4/342 Ascot Vale Rd,MOONEE PONDS,286000.0,u,24/06/2017,1,1.0,1.0,114.0,49.0,-37.76911,144.92472,20038,,22.0,0,313.333333333,545.333333333,65.666667
ID891659640,6 Troup Ct,WERRIBEE,485000.0,h,22/07/2017,3,1.0,1.0,633.0,59.0,-37.89444,144.65591,19921,,35.1429,0,98.666666667,190.666666667,19.0
ID853548070,69 Victoria St,COBURG,720000.0,t,29/04/2017,3,2.0,2.0,531.0,3.0,-37.7424,144.9571,19965,,32.0,0,1097.666666667,5916.0,553.333333
ID174859183,51 Davies St,ROSANNA,1012000.0,h,17/09/2016,3,2.0,1.0,323.0,4.0,-37.7359,145.0614,19936,,31.75,0,824.666666667,1890.333333333,159.333333
ID628107199,2/243 Union St,BRUNSWICK WEST,680000.0,t,15/10/2016,2,1.0,1.0,0.0,49.0,-37.772,144.9406,19970,,22.3333,0,958.666666667,5673.0,628.0
ID902539378,6/2 Tintern Av,TOORAK,920000.0,u,22/07/2017,2,2.0,1.0,0.0,84.0,-37.84139,145.00678,19947,,16.2143,0,647.0,2861.333333333,222.666667
ID596390576,1413 Dandenong Rd,MALVERN EAST,1600000.0,h,15/10/2016,5,2.0,2.0,639.0,59.0,-37.8915,145.0844,19918,,27.3548,0,610.0,1743.666666667,228.0
ID654267419,4 Invermay Gr,HAWTHORN EAST,1768000.0,h,9/09/2017,3,2.0,2.0,304.0,49.0,-37.83277,145.04373,19903,,17.9048,0,1253.666666667,7401.333333333,484.666667
ID791115313,59 Margaret St,MOONEE PONDS,1245000.0,h,29/07/2017,3,1.0,0.0,234.0,105.0,-37.76321,144.91958,20038,,22.0,0,313.333333333,545.333333333,65.666667
ID349281142,51 Rankins Rd,KENSINGTON,765000.0,h,10/12/2016,2,1.0,2.0,158.0,54.0,-37.7902,144.9319,20040,,18.0,0,271.666666667,771.666666667,74.0
ID395986881,45 Hornby St,WINDSOR,1325000.0,h,25/02/2017,2,1.0,0.0,140.0,49.0,-37.8547,144.9959,19957,,15.5,0,1064.666666667,4200.666666667,432.666667
ID633972743,3/30 Heller St,BRUNSWICK,801000.0,t,25/02/2017,2,2.0,1.0,156.0,12.0,-37.7744,144.9498,19969,,24.3333,0,941.333333333,5813.0,575.666667
ID700732151,55 Cobden St,SOUTH MELBOURNE,1024000.0,h,22/04/2017,2,1.0,0.0,102.0,139.0,-37.8355,144.9675,22238,,3.5,0,1245.0,3886.0,447.666667
ID937801371,34 Soudan St,COBURG,996000.0,h,29/07/2017,2,1.0,1.0,476.0,89.0,-37.73883,144.95321,19965,,32.0,0,1097.666666667,5916.0,553.333333
ID493123505,4/38 Hampton Pde,WEST FOOTSCRAY,266000.0,u,20/05/2017,2,1.0,1.0,1059.0,49.0,-37.8062,144.8665,20022,,21.4,0,298.0,735.0,154.0
ID306903254,5/51 Buckley St,MOONEE PONDS,292000.0,u,27/06/2016,1,1.0,1.0,0.0,49.0,-37.758,144.9237,20037,,24.0,0,278.0,489.0,65.0
ID465754904,27 Holloway Cl,SUNBURY,455000.0,h,17/06/2017,3,1.0,6.0,639.0,29.0,-37.56291,144.72848,15351,,45.75,0,1479.333333333,4398.666666667,502.0
ID546814457,1 Maitland St,GLEN IRIS,2825000.0,h,17/09/2016,3,2.0,4.0,885.0,109.0,-37.8577,145.0421,19944,,20.8,0,1923.666666667,8979.333333333,620.333333
ID221525805,3/11 Ormond Rd,ORMOND,410000.0,u,26/07/2016,2,1.0,1.0,0.0,49.0,-37.903,145.0452,19941,,32.1538,0,268.333333333,736.0,128.333333
ID169287036,37 Park Av,WEST FOOTSCRAY,660000.0,h,3/09/2017,3,2.0,2.0,134.0,49.0,-37.80782,144.86586,20022,,21.4,0,298.0,735.0,154.0
ID456369751,22 Henderson St,BRUNSWICK WEST,825000.0,h,6/05/2017,2,1.0,0.0,207.0,69.0,-37.7622,144.9406,19967,,27.3333,0,941.333333333,5813.0,575.666667
ID170961179,1/7 Derry St,ABERFELDIE,670000.0,h,27/11/2016,2,1.0,2.0,0.0,29.0,-37.76,144.9002,20037,,24.0,0,703.666666667,1502.0,135.666667
ID978018187,27 Andrew St,WINDSOR,865000.0,h,12/08/2017,2,2.0,0.0,70.0,49.0,-37.85143,144.98574,19958,,13.5,0,1064.666666667,4200.666666667,432.666667
ID654244564,1 Dorset Rd,PASCOE VALE,630000.0,h,23/04/2016,2,1.0,1.0,602.0,12.0,-37.724,144.9501,19963,,36.0,0,659.0,5219.333333333,338.333333
ID723053068,14 James St,SEDDON,900000.0,h,17/06/2017,3,1.0,1.0,252.0,16.0,-37.80552,144.88889,20024,,17.4,0,885.0,1901.0,227.666667
ID360522157,17/29 Bendall St,KENSINGTON,570000.0,u,11/03/2017,3,1.0,2.0,0.0,29.0,-37.7897,144.9239,20040,,18.0,0,288.0,712.0,75.666667
ID121797466,2 Carr St,COBURG NORTH,970000.0,h,27/11/2016,3,1.0,2.0,575.0,59.0,-37.7307,144.9704,19964,,34.0,0,1071.333333333,5783.666666667,419.666667
ID851012392,28 Garfield Av,ORMOND,1450000.0,h,23/09/2017,4,2.0,2.0,590.0,79.0,-37.90433,145.05163000000005,19941,,32.1538,0,298.0,735.0,154.0
ID592266898,2 Carrington Rd,RESERVOIR,800000.0,h,16/07/2016,3,2.0,3.0,574.0,64.0,-37.722,144.9922,20011,,31.2,0,824.666666667,1890.333333333,159.333333
ID777057170,1 Kingswood Av,MOUNT WAVERLEY,1150000.0,h,8/07/2017,3,2.0,3.0,650.0,12.0,-37.89469,145.12363,19916,,31.3548,0,1471.0,7759.666666667,779.666667
ID640372438,22 Mortimore St,BENTLEIGH,1610000.0,h,22/07/2017,3,2.0,2.0,672.0,59.0,-37.92768,145.04268000000005,19938,,36.8462,0,959.0,4476.666666667,324.0
ID590903599,199 Hawke St,WEST MELBOURNE,1500000.0,t,16/09/2017,3,2.0,1.0,862.0,99.0,-37.80947000000001,144.94473,19973,,6.25,0,647.0,2861.333333333,222.666667
ID137376134,59 Winton Rd,ASHBURTON,2550000.0,h,26/08/2017,3,2.0,3.0,1170.0,69.0,-37.87253,145.0705,19847,,31.6667,0,1672.666666667,10063.666666667,646.333333
ID363617636,2 Collett St,KENSINGTON,840000.0,h,15/07/2017,3,1.0,0.0,114.0,59.0,-37.78895,144.93351,20040,,18.0,0,288.0,712.0,75.666667
ID775665150,99 Neill St,CARLTON,1600000.0,h,17/09/2016,3,3.0,1.0,0.0,9.0,-37.7945,144.9718,19843,,6.1017,0,97.666666667,243.0,33.0
ID666173058,68 Hunter Rd,CAMBERWELL,2950000.0,h,7/05/2016,4,2.0,4.0,661.0,59.0,-37.8382,145.0904,19850,,26.6667,0,3703.666666667,18944.0,2039.333333
ID482666200,3 Park Pl,SOUTH MELBOURNE,760500.0,u,4/06/2016,1,0.0,0.0,438.0,18.0,-37.8353,144.96,22238,,3.5,0,1100.666666667,3636.333333333,457.333333
ID512628269,1/321 High St,KEW,515000.0,u,3/06/2017,1,1.0,1.0,0.0,119.0,-37.80468,145.03614,19904,,15.6552,0,288.0,712.0,75.666667
ID256118599,1/89 Wheatley Rd,MCKINNON,960000.0,u,17/06/2017,3,2.0,3.0,220.0,47.0,-37.90958,145.03371,19940,,33.1538,0,512.0,1119.666666667,175.666667
ID553088834,23 Goleen St,COBURG NORTH,782000.0,h,11/03/2017,3,1.0,3.0,576.0,3.0,-37.7269,144.9654,19963,,36.0,0,1097.666666667,5916.0,553.333333
ID170561946,7 French Ct,WATSONIA,740000.0,h,10/09/2016,3,1.0,1.0,591.0,59.0,-37.7135,145.0783,19984,,37.6667,0,584.333333333,2731.666666667,211.666667
ID947756281,44 Cruikshank St,PORT MELBOURNE,1350000.0,h,10/09/2016,2,1.0,1.0,195.0,119.0,-37.8395,144.9462,20043,,0,1,659.0,5219.333333333,338.333333
ID668321545,19 Wolviston Av,HILLSIDE,660000.0,h,8/07/2017,4,2.0,2.0,724.0,13.0,-37.6869,144.7485,20000,,37.375,0,2837.0,9343.666666667,1212.666667
ID513178681,44 Stenson Rd,KEALBA,751000.0,h,19/11/2016,4,2.0,2.0,649.0,19.0,-37.7382,144.8292,20002,,31.375,0,555.666666667,1129.0,160.666667
ID773428736,3/29 Fiddes St,MOORABBIN,742500.0,t,13/05/2017,2,1.0,1.0,179.0,18.0,-37.9369,145.0473,19937,,38.2667,0,84.333333333,293.333333333,23.0
ID550304936,9 Bishop Pl,EPPING,652000.0,h,3/09/2017,4,1.0,5.0,548.0,69.0,-37.65256,145.04093,20005,,45.2222,0,2006.666666667,7754.333333333,1051.333333
ID879754724,7 Colclough Ct,STRATHMORE,880000.0,h,30/07/2016,5,3.0,2.0,387.0,59.0,-37.7225,144.9055,20033,,34.0,0,1363.666666667,6287.666666667,564.333333
ID921744459,11/62 Edgar St N,GLEN IRIS,501000.0,u,8/07/2017,2,1.0,1.0,2015.0,59.0,-37.85019000000001,145.0465,19944,,20.8,0,2047.666666667,9171.0,742.333333
ID367165730,5 Doncaster St,ASCOT VALE,1705000.0,h,30/07/2016,4,2.0,4.0,598.0,7.0,-37.7774,144.9104,20039,,20.0,0,2489.666666667,11817.333333333,1268.666667
ID426956155,28 Weidlich Rd,ELTHAM NORTH,792000.0,h,8/07/2017,4,2.0,2.0,836.0,10.0,-37.70115,145.12855,19986,,43.9,0,318.333333333,497.0,140.666667
ID793501362,3 Pattison St,MOONEE PONDS,849000.0,h,19/11/2016,2,1.0,1.0,345.0,89.0,-37.773,144.9335,20039,,20.0,1,278.0,489.0,65.0
ID152328557,18/24 Dongola Rd,WEST FOOTSCRAY,620000.0,t,10/09/2016,2,1.0,1.0,144.0,49.0,-37.7926,144.8809,20023,,19.4,0,268.333333333,736.0,128.333333
ID506091945,75 Cecil St,WILLIAMSTOWN,1050000.0,h,29/07/2017,3,1.0,0.0,179.0,129.0,-37.86558,144.90474,19991,,23.8571,0,1064.666666667,4200.666666667,432.666667
ID116650752,1 Walter St,SUNSHINE,1030000.0,h,7/05/2016,4,2.0,2.0,803.0,17.0,-37.7932,144.8434,20021,,24.0,0,1363.666666667,6287.666666667,564.333333
ID361361270,408/633 Church St,RICHMOND,760000.0,u,27/11/2016,2,1.0,1.0,0.0,19.0,-37.833,144.997,19959,,12.5714,0,824.666666667,1890.333333333,159.333333
ID850778881,15 Caroline St,CLIFTON HILL,1460000.0,h,27/05/2017,3,1.0,0.0,192.0,119.0,-37.78992,144.99845,19974,,15.1429,0,1097.666666667,5916.0,553.333333
ID749284717,57 View St,GLENROY,596000.0,h,12/11/2016,3,1.0,3.0,624.0,49.0,-37.6967,144.9313,20031,,38.0,0,1683.666666667,8938.666666667,509.333333
ID386081032,1 Bellarine St,PRESTON,1400000.0,h,18/03/2017,4,2.0,2.0,559.0,94.0,-37.7347,144.9966,20012,,28.3,0,705.333333333,5479.666666667,335.0
ID362983920,52 Parkmore Rd,FOREST HILL,1020000.0,h,15/07/2017,2,1.0,1.0,581.0,49.0,-37.84207,145.17795,19899,,31.6667,0,2006.666666667,7754.333333333,1051.333333
ID111179952,31 Zenith St,PASCOE VALE,1196000.0,h,4/03/2017,4,2.0,2.0,559.0,22.0,-37.7236,144.9347,20034,,31.0,1,705.333333333,5479.666666667,335.0
ID331286447,2/34 Linacre Rd,HAMPTON,665000.0,u,20/05/2017,2,1.0,1.0,136.0,49.0,-37.9427,145.0052,19949,,31.5,0,1841.666666667,9184.666666667,533.333333
ID273563726,308/18 Kavanagh St,SOUTHBANK,455000.0,u,11/02/2017,1,1.0,0.0,760.0,12.0,-37.8228,144.9661,22238,,3.5,0,1245.0,3886.0,447.666667
ID363836210,5 Echo Av,TARNEIT,496000.0,h,8/07/2017,4,2.0,2.0,448.0,11.0,-37.84688,144.68182,47648,,32.0909,0,1479.333333333,4398.666666667,502.0
ID349727400,23 Lygon St,CAULFIELD SOUTH,825000.0,h,16/04/2016,2,1.0,1.0,367.0,89.0,-37.8995,145.0241,19941,,32.1538,0,1540.666666667,6062.333333333,477.666667
ID323971552,47 York St,STRATHMORE,1016000.0,h,12/08/2017,3,2.0,1.0,304.0,64.0,-37.73456,144.91521,20034,,31.0,0,1412.0,6364.0,699.333333
ID339704145,3/19 Herbert St,ST KILDA,520000.0,u,10/09/2016,2,1.0,1.0,1034.0,69.0,-37.8717,144.9829,19956,,17.5,1,1363.666666667,6287.666666667,564.333333
ID899933132,33 Wales St,THORNBURY,1245000.0,h,18/03/2017,3,1.0,1.0,409.0,49.0,-37.7633,145.0087,20015,,23.3,0,2532.333333333,5455.0,713.0
ID319047054,4/3 King St,BALWYN,700000.0,h,7/05/2016,3,1.0,1.0,188.0,49.0,-37.8065,145.065,19892,,21.7857,0,925.666666667,4701.333333333,308.666667
ID931273824,88 Victoria St,FOOTSCRAY,875000.0,h,18/03/2017,3,1.0,0.0,262.0,39.0,-37.8022,144.8924,20024,,17.4,1,2047.666666667,9171.0,742.333333
ID322642961,3/46 Tibrockney St,HIGHETT,548000.0,h,17/06/2017,2,1.0,1.0,0.0,49.0,-37.95037,145.03473,19872,,40.1667,0,2837.0,9343.666666667,1212.666667
ID996086127,9 Hibiscus Cl,MEADOW HEIGHTS,482000.0,h,3/09/2017,3,2.0,2.0,452.0,27.0,-37.64023,144.91398999999996,40220,,45.0,0,318.333333333,497.0,140.666667
ID893544468,9/823 Rathdowne St,CARLTON NORTH,468000.0,u,11/03/2017,1,1.0,1.0,861.0,49.0,-37.7851,144.9723,19969,,24.3333,0,3767.666666667,18925.0,2042.333333
ID985431536,3A Blanche St,COLLINGWOOD,1308000.0,t,8/04/2017,3,1.0,2.0,125.0,29.0,-37.7953,144.9864,19975,,13.2353,0,1097.666666667,5916.0,553.333333
ID842797273,10 Crofton Dr,WILLIAMSTOWN,2040000.0,h,13/05/2017,5,3.0,2.0,531.0,22.0,-37.8629,144.8781,19993,,20.8571,0,1064.666666667,4200.666666667,432.666667
ID179115894,71 Palmer St,COLLINGWOOD,888000.0,h,20/05/2017,2,1.0,0.0,112.0,119.0,-37.8001,144.9901,19975,,13.2353,0,1097.666666667,5916.0,553.333333
ID685698862,13 Allendale Ct,MEADOW HEIGHTS,520000.0,h,15/07/2017,3,1.0,1.0,631.0,59.0,-37.66004,144.92338,44817,,43.0,0,318.333333333,497.0,140.666667
ID264996544,16 Conifer St,HAMPTON,1520000.0,h,16/09/2017,3,1.0,3.0,627.0,5.0,-37.94515,145.01886000000005,19948,,33.5,0,1841.666666667,9184.666666667,533.333333
ID480519337,38 Agnew St,BRIGHTON EAST,1710000.0,h,17/09/2016,3,3.0,2.0,435.0,104.0,-37.91,145.0113,19952,,24.5,0,2744.333333333,10289.666666667,780.0
ID854478170,103/334 Toorak Rd,SOUTH YARRA,920000.0,u,18/03/2017,2,2.0,0.0,0.0,49.0,-37.84,144.9988,19947,,16.2143,0,1245.0,3886.0,447.666667
ID792564613,23 Dougharty Rd,HEIDELBERG HEIGHTS,570000.0,h,27/11/2016,2,1.0,3.0,428.0,25.0,-37.7355,145.0573,19936,,31.75,0,1150.666666667,7827.0,922.333333
ID679641533,83 Whitelaw St,RESERVOIR,852000.0,h,6/05/2017,2,1.0,2.0,705.0,8.0,-37.712,145.0205,20009,,35.2222,1,885.0,1901.0,227.666667
ID815820232,96 Pentland Pde,YARRAVILLE,1100000.0,h,9/09/2017,3,1.0,0.0,221.0,71.0,-37.81284,144.89158999999995,19996,,11.3571,0,817.666666667,1779.666666667,181.0
ID252580499,24 Dudley St,FOOTSCRAY,850000.0,h,25/02/2017,3,1.0,0.0,190.0,89.0,-37.795,144.88299999999995,20023,,19.4,0,2047.666666667,9171.0,742.333333
ID473249759,53 John St,CLIFTON HILL,640000.0,t,28/08/2016,2,1.0,1.0,0.0,139.0,-37.7873,144.9961,19974,,15.1429,0,1071.333333333,5783.666666667,419.666667
ID707042927,116 Charles St,PRAHRAN,1650000.0,h,10/12/2016,3,3.0,1.0,209.0,14.0,-37.8467,144.9897,19958,,13.5,0,659.0,5219.333333333,338.333333
ID706007658,2/42 Gowrie St,BENTLEIGH EAST,930000.0,h,27/11/2016,3,2.0,2.0,258.0,12.0,-37.9162,145.0799,19917,,29.3548,0,925.666666667,4701.333333333,308.666667
ID960547637,1 Tweed St,RINGWOOD EAST,1090000.0,h,8/07/2017,4,1.0,2.0,894.0,69.0,-37.8159,145.24688,19879,,41.7692,0,1609.333333333,6840.666666667,525.666667
ID562318796,27 Vauxhall Rd,NORTHCOTE,1900000.0,h,28/05/2016,4,2.0,1.0,537.0,80.0,-37.7763,145.0117,19929,,19.9231,1,136.333333333,302.666666667,42.0
ID653925224,10 Beaumont St,CANTERBURY,1935000.0,h,26/08/2017,3,2.0,2.0,449.0,104.0,-37.82359,145.0693,19892,,21.7857,0,3767.666666667,18925.0,2042.333333
ID387021361,16 Charles St,KEW,2850000.0,h,10/09/2016,5,2.0,2.0,815.0,19.0,-37.8118,145.035,19904,,15.6552,0,271.666666667,771.666666667,74.0
ID222707444,10/90 Yarralea St,ALPHINGTON,320000.0,u,6/05/2017,1,1.0,1.0,915.0,104.0,-37.7793,145.0327,19931,,24.0,0,1214.666666667,5603.666666667,375.333333
ID583246473,7 Hilbert Ct,OAKLEIGH,1145000.0,h,22/04/2017,4,2.0,2.0,538.0,64.0,-37.895,145.1014,19917,,29.3548,0,444.666666667,981.333333333,239.666667
ID840814866,13 Montgomery St,MORDIALLOC,1300000.0,h,3/09/2017,2,1.0,2.0,502.0,104.0,-38.00663,145.08491999999995,19863,,50.0667,0,1471.0,7759.666666667,779.666667
ID352267334,24 Jessie St,NORTHCOTE,1600000.0,h,3/09/2016,4,2.0,1.0,464.0,109.0,-37.7805,145.004,19929,,19.9231,0,136.333333333,302.666666667,42.0
ID764517359,11 Raleigh St,ESSENDON,770000.0,h,16/04/2016,3,1.0,0.0,438.0,99.0,-37.754,144.92600000000004,20036,,27.0,0,334.666666667,1407.666666667,88.333333
ID693932031,105 Kerferd Rd,ALBERT PARK,1275000.0,h,3/09/2016,2,1.0,0.0,120.0,119.0,-37.8459,144.9555,19958,,13.5,0,1202.0,5034.333333333,333.0
ID231122521,12a Doyle St,AVONDALE HEIGHTS,622000.0,u,1/07/2017,3,1.0,1.0,204.0,59.0,-37.76215,144.85986,20004,,26.375,0,1672.666666667,10063.666666667,646.333333
ID443582332,1 Quinn St,DEER PARK,645000.0,h,24/06/2017,3,1.0,2.0,586.0,29.0,-37.7728,144.76941000000005,19982,,23.7,1,326.666666667,1234.666666667,99.0
ID547768626,83 Normanby Rd,KEW,2513000.0,h,17/09/2016,4,1.0,2.0,832.0,79.0,-37.8036,145.0545,19903,,17.9048,0,271.666666667,771.666666667,74.0
ID544985930,83 Best St,FITZROY NORTH,1700000.0,h,18/03/2017,3,2.0,1.0,240.0,129.0,-37.782,144.9834,20019,,18.3,0,2047.666666667,9171.0,742.333333
ID359284596,4a Cohen St,KEILOR EAST,583000.0,h,10/09/2016,3,1.0,1.0,412.0,16.0,-37.7459,144.8643,20037,,24.0,0,555.666666667,1129.0,160.666667
ID525570892,18 Simpson St,SUNSHINE NORTH,736000.0,h,12/11/2016,4,1.0,2.0,615.0,64.0,-37.7675,144.8414,20004,,26.375,0,1363.666666667,6287.666666667,564.333333
ID319702880,81 Carter St,MIDDLE PARK,1020000.0,h,14/05/2016,2,1.0,1.0,107.0,119.0,-37.8468,144.9612,19958,,13.5,0,278.0,489.0,65.0
ID597024291,97 John St,GLENROY,683000.0,h,6/05/2017,3,1.0,2.0,697.0,49.0,-37.6969,144.9425,19961,,39.0,1,1841.666666667,9184.666666667,533.333333
ID203215221,10/1401 High Street Rd,WANTIRNA SOUTH,570000.0,u,8/07/2017,3,1.0,1.0,190.0,19.0,-37.87638,145.2313,19869,,48.1818,0,98.666666667,190.666666667,19.0
ID623418022,14 Stanhope St,WEST FOOTSCRAY,975000.0,h,22/04/2017,3,1.0,0.0,318.0,94.0,-37.7955,144.8713,20022,,21.4,0,298.0,735.0,154.0
ID573701685,25 Argyle St,MOONEE PONDS,750000.0,h,15/10/2016,2,1.0,1.0,0.0,109.0,-37.7686,144.9068,20038,,22.0,0,278.0,489.0,65.0
ID168314172,50 Ogilvie St,ESSENDON,1150000.0,h,16/09/2017,3,1.0,2.0,658.0,69.0,-37.75009,144.89271000000005,20037,,24.0,0,330.333333333,1855.0,82.0
ID425931299,2/8 Simpsons Rd,BOX HILL,653000.0,u,23/09/2017,2,1.0,1.0,84.0,49.0,-37.8179,145.1341,19897,,30.8182,1,2897.333333333,11243.0,942.0
ID432828380,4/118 Rose St,FITZROY,580000.0,t,19/08/2017,1,1.0,1.0,782.0,21.0,-37.79617,144.97982,19975,,13.2353,0,330.333333333,1855.0,82.0
ID238718426,33 Deakin St,ESSENDON,1250000.0,t,6/08/2016,4,3.0,2.0,374.0,4.0,-37.7507,144.8911,20037,,24.0,0,334.666666667,1407.666666667,88.333333
ID328053930,8/6 Irving St,MALVERN,740000.0,u,25/02/2017,2,1.0,1.0,0.0,52.0,-37.8597,145.0322,19944,,20.8,0,717.333333333,1763.0,318.666667
ID361644308,5 Pamela Ct,THOMASTOWN,653000.0,h,3/06/2017,4,1.0,4.0,632.0,6.0,-37.68136,144.99479,20007,,40.2222,0,502.666666667,1662.666666667,118.666667
ID636225061,2/149 Carpenter St,BRIGHTON,1336000.0,u,3/06/2017,3,2.0,1.0,249.0,39.0,-37.90597,145.00208,19952,,24.5,0,2897.333333333,11243.0,942.0
ID959128255,16 Rhodes Dr,GLEN WAVERLEY,1631888.0,h,23/09/2017,4,2.0,2.0,740.0,59.0,-37.88551,145.17559,22249,,33.6667,0,56.333333333,98.333333333,19.0
ID906164882,2/64 Dinah Pde,KEILOR EAST,480000.0,t,3/12/2016,3,2.0,1.0,184.0,7.0,-37.7424,144.8639,20037,,24.0,0,555.666666667,1129.0,160.666667
ID668949961,2 Sutton Gr,RICHMOND,1442000.0,h,1/07/2017,2,2.0,1.0,163.0,79.0,-37.82259000000001,144.99077,22247,,10.0,0,885.0,1901.0,227.666667
ID345190979,12 Armagh Cr,WANTIRNA SOUTH,1323000.0,h,26/08/2017,4,2.0,2.0,551.0,38.0,-37.87608,145.2239,19870,,45.0833,0,98.666666667,190.666666667,19.0
ID762711462,173 Nelson Rd,SOUTH MELBOURNE,3825000.0,h,12/08/2017,4,3.0,0.0,280.0,129.0,-37.83923,144.95113,20043,,0,0,1245.0,3886.0,447.666667
ID552295189,19/37 Stephen St,YARRAVILLE,920000.0,h,12/08/2017,3,2.0,2.0,182.0,6.0,-37.81249,144.89531000000005,19997,,10.3571,0,817.666666667,1779.666666667,181.0
ID203215194,3/220 Warrigal Rd,CAMBERWELL,435000.0,u,7/11/2016,2,1.0,1.0,896.0,59.0,-37.8479,145.0958,19849,,28.6667,0,3703.666666667,18944.0,2039.333333
ID867168516,2/147 Glen Huntly Rd,ELWOOD,485000.0,u,8/10/2016,1,1.0,1.0,0.0,49.0,-37.8831,144.9918,19954,,21.5,0,1566.666666667,8895.333333333,491.0
ID307698732,7 Orrong Av,FRANKSTON,1010000.0,h,9/09/2017,3,2.0,2.0,306.0,49.0,-38.1386,145.12142,19855,,68.8182,0,517.333333333,2973.0,288.666667
ID141159907,2/8 Gregory St,OAK PARK,475000.0,t,15/10/2016,2,1.0,1.0,118.0,9.0,-37.7232,144.9154,20033,,34.0,0,136.333333333,302.666666667,42.0
ID390227802,38 Bent St,MOONEE PONDS,1060000.0,h,12/08/2017,2,1.0,1.0,283.0,59.0,-37.76218,144.92886,20038,,22.0,0,313.333333333,545.333333333,65.666667
ID171820444,12 Meaden St,ASHBURTON,1422000.0,h,27/11/2016,3,1.0,2.0,583.0,12.0,-37.8679,145.0781,19847,,31.6667,0,1654.0,9119.666666667,550.0
ID339601048,2 Trentham St,SANDRINGHAM,2220000.0,h,9/09/2017,5,3.0,1.0,545.0,94.0,-37.94953,145.00607,19948,,33.5,0,101.666666667,251.333333333,18.666667
ID500394557,27 Westbourne St,PRAHRAN,1442000.0,h,30/07/2016,3,1.0,2.0,199.0,119.0,-37.8494,145.005,19947,,16.2143,0,659.0,5219.333333333,338.333333
ID123590972,60 Baird St,BRIGHTON EAST,1860000.0,h,6/08/2016,3,2.0,2.0,686.0,71.0,-37.9241,145.0125,19951,,26.5,0,2744.333333333,10289.666666667,780.0
ID338954690,25 Hayes Rd,STRATHMORE,1440000.0,h,12/06/2016,5,3.0,2.0,617.0,29.0,-37.7386,144.917,20036,,27.0,1,1363.666666667,6287.666666667,564.333333
ID786755936,11/63 Edgar St N,GLEN IRIS,345000.0,t,14/05/2016,1,1.0,1.0,745.0,49.0,-37.8505,145.0459,19944,,20.8,0,1923.666666667,8979.333333333,620.333333
ID565931834,26/2 Ballarat Rd,FOOTSCRAY,561000.0,u,27/06/2016,3,1.0,1.0,0.0,13.0,-37.7952,144.909,20025,,10.1892,0,1923.666666667,8979.333333333,620.333333
ID350727355,4 Box Ct,BENTLEIGH EAST,1640000.0,h,29/04/2017,3,1.0,2.0,733.0,49.0,-37.9219,145.0518,19939,,35.0833,0,959.0,4476.666666667,324.0
ID743448166,57 Type St,RICHMOND,1590000.0,h,29/04/2017,3,1.0,1.0,318.0,119.0,-37.8225,145.0096,19906,,11.9048,0,885.0,1901.0,227.666667
ID240518816,6 Jean St,TEMPLESTOWE LOWER,1503500.0,h,6/05/2017,3,1.0,1.0,907.0,8.0,-37.7628,145.1185,19936,,31.75,0,2532.333333333,5455.0,713.0
ID407195356,21 Hatherley Gr,ALTONA NORTH,750000.0,h,4/03/2017,3,1.0,3.0,554.0,49.0,-37.8449,144.85,19927,,24.4286,0,2494.666666667,11307.0,1410.0
ID790111012,113A Richmond Tce,RICHMOND,1785000.0,h,8/04/2017,3,1.0,0.0,240.0,61.0,-37.8221,144.9964,22247,,10.0,0,885.0,1901.0,227.666667
ID608495892,3 Type St,RICHMOND,1220000.0,h,16/07/2016,2,1.0,1.0,219.0,114.0,-37.8203,145.01,19906,,11.9048,0,824.666666667,1890.333333333,159.333333
